,Date/Time (LST),Stn Press (kPa),Temp (°C),Rel Hum (%),Wind Spd (km/h),Essa,Ontario Demand
4239,2024-06-25 15:00,97.12,18.4,91.0,9.0,1108,18673
4240,2024-06-25 16:00,97.08,19.1,94.0,4.0,1154,19194
4241,2024-06-25 17:00,97.13,20.3,89.0,10.0,1172,19207
4242,2024-06-25 18:00,97.14,21.2,87.0,8.0,1182,19166
4243,2024-06-25 19:00,97.13,20.8,89.0,5.0,1189,18802
4244,2024-06-25 20:00,97.15,20.5,91.0,7.0,1170,18402
4245,2024-06-25 21:00,97.18,18.9,97.0,4.0,1097,17582
4246,2024-06-25 22:00,97.15,19.4,97.0,0.0,991,16501
4247,2024-06-25 23:00,97.19,19.8,96.0,12.0,900,15586
4248,2024-06-26 00:00,97.23,19.4,97.0,13.0,834,14732
4249,2024-06-26 01:00,97.25,19.1,94.0,13.0,787,14368
4250,2024-06-26 02:00,97.22,18.3,91.0,13.0,750,14059
4251,2024-06-26 03:00,97.24,16.6,91.0,10.0,744,13845
4252,2024-06-26 04:00,97.28,15.6,95.0,8.0,755,14098
4253,2024-06-26 05:00,97.24,14.8,97.0,8.0,818,14843
4254,2024-06-26 06:00,97.3,16.9,91.0,6.0,914,16323
4255,2024-06-26 07:00,97.39,19.6,78.0,10.0,973,17571
4256,2024-06-26 08:00,97.39,20.6,75.0,10.0,1004,18473
4257,2024-06-26 09:00,97.41,21.7,77.0,18.0,1031,19013
4258,2024-06-26 10:00,97.45,21.9,79.0,20.0,1066,19445
4259,2024-06-26 11:00,97.4,23.0,76.0,14.0,1109,19816
4260,2024-06-26 12:00,97.39,22.9,74.0,12.0,1161,20102
4261,2024-06-26 13:00,97.34,22.8,73.0,10.0,1169,19575
4262,2024-06-26 14:00,97.23,22.6,76.0,4.0,1187,19352
4263,2024-06-26 15:00,97.28,19.6,89.0,10.0,1200,19125
4264,2024-06-26 16:00,97.28,16.7,90.0,9.0,1191,18713
4265,2024-06-26 17:00,97.29,17.5,89.0,5.0,1170,18403
4266,2024-06-26 18:00,97.24,18.1,89.0,6.0,1163,18440
4267,2024-06-26 19:00,97.25,19.0,86.0,9.0,1149,18236
4268,2024-06-26 20:00,97.28,17.6,90.0,9.0,1120,17920
4269,2024-06-26 21:00,97.35,15.5,94.0,12.0,1041,16829
4270,2024-06-26 22:00,97.41,15.6,95.0,11.0,911,15467
4271,2024-06-26 23:00,97.44,15.1,89.0,12.0,821,14376
4272,2024-06-27 00:00,97.45,14.6,90.0,12.0,758,13904
4273,2024-06-27 01:00,97.45,13.9,88.0,13.0,719,13352
4274,2024-06-27 02:00,97.47,13.3,86.0,13.0,691,13025
4275,2024-06-27 03:00,97.52,11.9,91.0,12.0,691,12794
4276,2024-06-27 04:00,97.58,11.5,90.0,15.0,716,12997
4277,2024-06-27 05:00,97.65,11.0,91.0,11.0,784,13679
4278,2024-06-27 06:00,97.71,12.4,82.0,11.0,862,14887
4279,2024-06-27 07:00,97.73,13.9,72.0,8.0,866,15730
4280,2024-06-27 08:00,97.82,15.1,65.0,14.0,829,15457
4281,2024-06-27 09:00,97.84,16.3,63.0,12.0,839,15638
4282,2024-06-27 10:00,97.88,16.5,53.0,12.0,844,15872
4283,2024-06-27 11:00,97.92,17.8,58.0,19.0,829,16003
4284,2024-06-27 12:00,97.94,18.7,55.0,20.0,836,16307
4285,2024-06-27 13:00,97.97,18.8,47.0,22.0,804,16214
4286,2024-06-27 14:00,98.02,18.8,46.0,26.0,801,16234
4287,2024-06-27 15:00,98.05,18.9,42.0,27.0,853,16523
4288,2024-06-27 16:00,98.09,18.6,42.0,23.0,964,17215
4289,2024-06-27 17:00,98.1,18.1,51.0,22.0,1051,17541
4290,2024-06-27 18:00,98.13,17.6,51.0,19.0,1114,17611
4291,2024-06-27 19:00,98.15,16.8,52.0,12.0,1101,17298
4292,2024-06-27 20:00,98.19,13.5,70.0,7.0,1075,16718
4293,2024-06-27 21:00,98.28,12.0,80.0,7.0,1007,16025
4294,2024-06-27 22:00,98.31,10.6,82.0,5.0,889,14972
4295,2024-06-27 23:00,98.35,9.8,88.0,4.0,806,13973
4296,2024-06-28 00:00,98.36,9.0,91.0,3.0,755,13201
4297,2024-06-28 01:00,98.39,9.0,90.0,0.0,719,12818
4298,2024-06-28 02:00,98.4,8.2,93.0,4.0,695,12555
4299,2024-06-28 03:00,98.43,8.1,95.0,0.0,700,12495
4300,2024-06-28 04:00,98.48,7.3,95.0,0.0,718,12662
4301,2024-06-28 05:00,98.52,7.8,95.0,0.0,772,13231
4302,2024-06-28 06:00,98.49,10.5,90.0,0.0,840,14201
4303,2024-06-28 07:00,98.56,14.1,84.0,7.0,850,15073
4304,2024-06-28 08:00,98.56,15.9,74.0,11.0,805,15548
4305,2024-06-28 09:00,98.53,17.3,61.0,14.0,773,15759
4306,2024-06-28 10:00,98.52,18.9,56.0,15.0,775,16179
4307,2024-06-28 11:00,98.5,19.9,49.0,16.0,755,16243
4308,2024-06-28 12:00,98.43,20.6,49.0,15.0,808,16242
4309,2024-06-28 13:00,98.38,20.2,55.0,13.0,849,16294
4310,2024-06-28 14:00,98.32,19.9,49.0,16.0,955,16892
4311,2024-06-28 15:00,98.32,19.5,52.0,11.0,1009,16949
4312,2024-06-28 16:00,98.32,19.3,60.0,11.0,1037,16970
4313,2024-06-28 17:00,98.27,19.2,62.0,12.0,1049,16815
4314,2024-06-28 18:00,98.2,18.4,63.0,11.0,1051,16565
4315,2024-06-28 19:00,98.2,17.9,61.0,12.0,1030,16374
4316,2024-06-28 20:00,98.11,17.8,59.0,13.0,1015,16261
4317,2024-06-28 21:00,98.11,17.6,61.0,10.0,939,15426
4318,2024-06-28 22:00,98.1,17.2,63.0,6.0,840,14287
4319,2024-06-28 23:00,98.05,16.9,64.0,6.0,757,13627
4320,2024-06-29 00:00,98.02,15.7,83.0,4.0,706,13231
4321,2024-06-29 01:00,97.97,16.9,71.0,6.0,663,12663
4322,2024-06-29 02:00,97.97,16.0,82.0,7.0,640,12367
4323,2024-06-29 03:00,97.88,15.5,92.0,7.0,633,12484
4324,2024-06-29 04:00,97.84,16.1,89.0,7.0,641,12472
4325,2024-06-29 05:00,97.75,16.7,88.0,9.0,657,12770
4326,2024-06-29 06:00,97.7,17.3,89.0,12.0,729,13586
4327,2024-06-29 07:00,97.68,16.9,96.0,9.0,838,14396
4328,2024-06-29 08:00,97.61,17.2,97.0,10.0,929,15228
4329,2024-06-29 09:00,97.58,17.5,97.0,7.0,966,15933
4330,2024-06-29 10:00,97.52,18.4,96.0,10.0,958,16411
4331,2024-06-29 11:00,97.47,21.1,91.0,10.0,940,16585
4332,2024-06-29 12:00,97.42,23.1,85.0,13.0,995,16762
4333,2024-06-29 13:00,97.45,23.9,81.0,12.0,1010,16652
4334,2024-06-29 14:00,97.45,26.0,75.0,10.0,1038,16700
4335,2024-06-29 15:00,97.45,25.8,73.0,10.0,1118,17312
4336,2024-06-29 16:00,97.44,24.8,77.0,18.0,1205,17916
4337,2024-06-29 17:00,97.45,25.3,73.0,20.0,1247,18183
4338,2024-06-29 18:00,97.48,25.2,73.0,24.0,1251,18096
4339,2024-06-29 19:00,97.57,24.1,77.0,13.0,1217,17897
4340,2024-06-29 20:00,97.6,22.8,82.0,18.0,1182,17819
4341,2024-06-29 21:00,97.66,21.3,88.0,10.0,1111,17276
4342,2024-06-29 22:00,97.64,19.8,93.0,3.0,989,16288
4343,2024-06-29 23:00,97.6,18.6,97.0,0.0,871,15213
4344,2024-06-30 00:00,97.56,20.0,94.0,6.0,813,14484
4345,2024-06-30 01:00,97.64,20.5,90.0,28.0,769,13889
4346,2024-06-30 02:00,97.66,18.1,94.0,14.0,716,13230
4347,2024-06-30 03:00,97.72,17.3,93.0,22.0,682,12896
4348,2024-06-30 04:00,97.78,16.8,90.0,17.0,661,12727
4349,2024-06-30 05:00,97.9,15.6,86.0,21.0,662,12779
4350,2024-06-30 06:00,97.98,14.2,89.0,29.0,709,13291
4351,2024-06-30 07:00,98.06,13.1,87.0,27.0,780,13668
4352,2024-06-30 08:00,98.09,12.7,88.0,30.0,825,13959
4353,2024-06-30 09:00,98.11,13.2,94.0,22.0,856,13996
4354,2024-06-30 10:00,98.14,15.1,80.0,22.0,873,14148
4355,2024-06-30 11:00,98.16,15.2,86.0,31.0,876,14260
4356,2024-06-30 12:00,98.22,15.1,80.0,28.0,874,14322
4357,2024-06-30 13:00,98.28,14.3,80.0,28.0,871,14426
4358,2024-06-30 14:00,98.33,14.1,81.0,23.0,882,14354
4359,2024-06-30 15:00,98.38,14.4,77.0,21.0,899,14573
4360,2024-06-30 16:00,98.41,14.4,76.0,21.0,955,14576
4361,2024-06-30 17:00,98.44,13.8,80.0,24.0,966,14513
4362,2024-06-30 18:00,98.5,14.8,76.0,16.0,964,14402
4363,2024-06-30 19:00,98.57,14.3,78.0,13.0,950,14333
4364,2024-06-30 20:00,98.6,14.0,82.0,10.0,940,14389
4365,2024-06-30 21:00,98.67,14.0,81.0,9.0,894,14157
4366,2024-06-30 22:00,98.74,11.7,89.0,8.0,813,13535
4367,2024-06-30 23:00,98.79,10.0,94.0,9.0,729,12794
4368,2024-07-01 00:00,98.82,9.6,96.0,7.0,681,12174
4369,2024-07-01 01:00,98.81,9.0,97.0,10.0,650,11778
4370,2024-07-01 02:00,98.81,9.7,97.0,12.0,636,11435
4371,2024-07-01 03:00,98.85,9.7,98.0,11.0,630,11423
4372,2024-07-01 04:00,98.87,10.6,98.0,13.0,631,11307
4373,2024-07-01 05:00,98.92,10.4,93.0,10.0,645,11399
4374,2024-07-01 06:00,98.99,12.6,97.0,17.0,671,11876
4375,2024-07-01 07:00,99.04,14.8,84.0,12.0,689,12252
4376,2024-07-01 08:00,99.07,16.8,69.0,16.0,707,12529
4377,2024-07-01 09:00,99.09,18.7,61.0,17.0,704,12880
4378,2024-07-01 10:00,99.09,20.0,51.0,17.0,704,13159
4379,2024-07-01 11:00,99.09,21.1,51.0,11.0,706,13548
4380,2024-07-01 12:00,99.02,21.9,47.0,11.0,710,13676
4381,2024-07-01 13:00,98.99,22.7,49.0,8.0,740,13747
4382,2024-07-01 14:00,98.97,22.3,53.0,8.0,798,14129
4383,2024-07-01 15:00,98.94,21.9,55.0,11.0,871,15010
4384,2024-07-01 16:00,98.91,23.3,49.0,13.0,1019,16086
4385,2024-07-01 17:00,98.91,23.1,48.0,17.0,1120,16794
4386,2024-07-01 18:00,98.92,22.3,51.0,13.0,1170,17032
4387,2024-07-01 19:00,98.93,21.3,56.0,9.0,1124,16567
4388,2024-07-01 20:00,98.97,18.2,72.0,6.0,1063,16025
4389,2024-07-01 21:00,99.0,15.1,87.0,6.0,973,15350
4390,2024-07-01 22:00,99.02,13.9,92.0,3.0,875,14354
4391,2024-07-01 23:00,99.01,13.7,92.0,0.0,772,13314
4392,2024-07-02 00:00,98.97,12.9,93.0,0.0,712,12678
4393,2024-07-02 01:00,98.98,11.8,94.0,4.0,672,12257
4394,2024-07-02 02:00,99.0,11.1,95.0,3.0,646,12090
4395,2024-07-02 03:00,98.97,10.3,96.0,4.0,650,12118
4396,2024-07-02 04:00,99.02,10.3,97.0,0.0,667,12230
4397,2024-07-02 05:00,99.02,10.3,96.0,0.0,721,12888
4398,2024-07-02 06:00,99.08,13.4,92.0,0.0,800,14150
4399,2024-07-02 07:00,99.08,17.9,75.0,3.0,836,15097
4400,2024-07-02 08:00,99.09,19.4,64.0,8.0,848,15732
4401,2024-07-02 09:00,99.06,20.4,63.0,10.0,853,16108
4402,2024-07-02 10:00,99.05,21.3,57.0,14.0,862,16370
4403,2024-07-02 11:00,99.03,22.6,56.0,14.0,894,16696
4404,2024-07-02 12:00,98.98,22.8,57.0,13.0,933,17139
4405,2024-07-02 13:00,98.89,22.6,55.0,15.0,969,17456
4406,2024-07-02 14:00,98.83,23.4,49.0,17.0,1018,18043
4407,2024-07-02 15:00,98.76,22.6,50.0,12.0,1093,18172
4408,2024-07-02 16:00,98.76,21.7,50.0,12.0,1150,18439
4409,2024-07-02 17:00,98.69,21.4,56.0,12.0,1152,17942
4410,2024-07-02 18:00,98.62,20.8,62.0,13.0,1135,17456
4411,2024-07-02 19:00,98.54,20.1,62.0,14.0,1122,17251
4412,2024-07-02 20:00,98.5,19.5,64.0,11.0,1119,17362
4413,2024-07-02 21:00,98.51,19.3,65.0,12.0,1034,16499
4414,2024-07-02 22:00,98.53,18.8,66.0,7.0,893,15111
4415,2024-07-02 23:00,98.51,18.5,69.0,6.0,795,14128
4416,2024-07-03 00:00,98.42,18.5,68.0,8.0,717,13318
4417,2024-07-03 01:00,98.34,18.4,71.0,7.0,681,13036
4418,2024-07-03 02:00,98.25,18.4,76.0,8.0,663,12796
4419,2024-07-03 03:00,98.17,18.2,82.0,8.0,668,12648
4420,2024-07-03 04:00,98.12,18.6,82.0,7.0,686,13022
4421,2024-07-03 05:00,98.12,18.1,84.0,5.0,744,13752
4422,2024-07-03 06:00,98.04,19.5,77.0,14.0,854,15195
4423,2024-07-03 07:00,97.96,21.2,71.0,14.0,924,16450
4424,2024-07-03 08:00,97.91,22.6,68.0,15.0,971,17284
4425,2024-07-03 09:00,97.88,24.0,66.0,16.0,1024,18048
4426,2024-07-03 10:00,97.82,24.7,66.0,20.0,1089,18875
4427,2024-07-03 11:00,97.75,27.0,62.0,20.0,1188,19742
4428,2024-07-03 12:00,97.75,26.9,63.0,18.0,1263,20367
4429,2024-07-03 13:00,97.73,26.6,68.0,8.0,1291,20477
4430,2024-07-03 14:00,97.76,22.7,91.0,7.0,1271,20629
4431,2024-07-03 15:00,97.73,25.1,83.0,13.0,1288,21129
4432,2024-07-03 16:00,97.72,23.0,89.0,19.0,1307,21468
4433,2024-07-03 17:00,97.76,23.8,85.0,15.0,1324,21244
4434,2024-07-03 18:00,97.77,24.4,79.0,14.0,1366,21096
4435,2024-07-03 19:00,97.79,24.0,81.0,12.0,1349,21133
4436,2024-07-03 20:00,97.8,21.3,90.0,10.0,1301,20836
4437,2024-07-03 21:00,97.85,19.4,94.0,0.0,1192,19577
4438,2024-07-03 22:00,97.87,18.2,98.0,0.0,1047,17936
4439,2024-07-03 23:00,97.9,17.4,98.0,0.0,924,16436
4440,2024-07-04 00:00,97.91,16.5,98.0,3.0,828,15632
4441,2024-07-04 01:00,97.91,15.8,98.0,3.0,785,15136
4442,2024-07-04 02:00,97.9,15.8,98.0,0.0,761,14695
4443,2024-07-04 03:00,97.91,16.5,98.0,3.0,758,14363
4444,2024-07-04 04:00,97.91,16.4,98.0,5.0,771,14521
4445,2024-07-04 05:00,97.91,16.7,98.0,4.0,833,15099
4446,2024-07-04 06:00,97.94,18.3,96.0,6.0,943,16608
4447,2024-07-04 07:00,97.9,19.5,92.0,0.0,1010,18159
4448,2024-07-04 08:00,97.92,22.0,79.0,8.0,1055,18994
4449,2024-07-04 09:00,97.86,24.5,69.0,7.0,1088,19781
4450,2024-07-04 10:00,97.86,25.7,67.0,11.0,1145,20441
4451,2024-07-04 11:00,97.88,26.5,62.0,10.0,1200,20910
4452,2024-07-04 12:00,97.92,27.2,61.0,10.0,1261,21207
4453,2024-07-04 13:00,97.88,27.9,60.0,9.0,1290,21301
4454,2024-07-04 14:00,97.81,28.2,56.0,15.0,1345,21191
4455,2024-07-04 15:00,97.79,27.7,59.0,19.0,1393,21013
4456,2024-07-04 16:00,97.75,26.6,65.0,12.0,1427,20905
4457,2024-07-04 17:00,97.73,25.4,74.0,12.0,1449,20950
4458,2024-07-04 18:00,97.74,24.2,75.0,12.0,1438,20879
4459,2024-07-04 19:00,97.76,23.2,69.0,10.0,1413,20777
4460,2024-07-04 20:00,97.75,21.8,77.0,6.0,1380,20714
4461,2024-07-04 21:00,97.77,20.7,84.0,3.0,1274,19849
4462,2024-07-04 22:00,97.82,19.9,88.0,9.0,1120,18230
4463,2024-07-04 23:00,97.79,19.4,90.0,3.0,991,16910
4464,2024-07-05 00:00,97.75,19.1,89.0,7.0,902,16025
4465,2024-07-05 01:00,97.68,17.8,93.0,0.0,837,15216
4466,2024-07-05 02:00,97.69,17.9,93.0,0.0,800,14671
4467,2024-07-05 03:00,97.66,17.1,94.0,0.0,788,14605
4468,2024-07-05 04:00,97.67,16.7,93.0,3.0,798,14677
4469,2024-07-05 05:00,97.72,16.5,93.0,0.0,858,15335
4470,2024-07-05 06:00,97.71,17.3,94.0,4.0,978,16785
4471,2024-07-05 07:00,97.74,21.1,77.0,4.0,1060,18092
4472,2024-07-05 08:00,97.72,23.3,66.0,3.0,1108,19072
4473,2024-07-05 09:00,97.72,24.1,61.0,4.0,1139,20041
4474,2024-07-05 10:00,97.67,24.8,68.0,4.0,1176,20726
4475,2024-07-05 11:00,97.65,25.2,66.0,6.0,1218,21045
4476,2024-07-05 12:00,97.63,25.7,60.0,6.0,1252,21360
4477,2024-07-05 13:00,97.65,26.8,53.0,8.0,1293,21300
4478,2024-07-05 14:00,97.6,26.3,49.0,12.0,1332,20786
4479,2024-07-05 15:00,97.58,24.9,55.0,6.0,1381,20600
4480,2024-07-05 16:00,97.54,25.0,53.0,6.0,1421,20638
4481,2024-07-05 17:00,97.53,23.2,64.0,7.0,1404,20169
4482,2024-07-05 18:00,97.53,22.4,69.0,7.0,1361,19954
4483,2024-07-05 19:00,97.48,21.6,82.0,3.0,1316,19643
4484,2024-07-05 20:00,97.52,20.7,88.0,0.0,1279,19510
4485,2024-07-05 21:00,97.58,20.9,85.0,8.0,1196,18562
4486,2024-07-05 22:00,97.56,19.5,92.0,3.0,1064,17301
4487,2024-07-05 23:00,97.57,18.9,93.0,0.0,949,16267
4488,2024-07-06 00:00,97.57,18.4,96.0,4.0,866,15372
4489,2024-07-06 01:00,97.54,18.8,95.0,0.0,806,14671
4490,2024-07-06 02:00,97.48,17.8,95.0,0.0,772,14049
4491,2024-07-06 03:00,97.47,17.4,97.0,0.0,749,13799
4492,2024-07-06 04:00,97.47,17.6,97.0,0.0,744,13585
4493,2024-07-06 05:00,97.51,17.3,97.0,0.0,766,13784
4494,2024-07-06 06:00,97.55,19.3,97.0,4.0,853,14604
4495,2024-07-06 07:00,97.57,19.5,90.0,7.0,951,15906
4496,2024-07-06 08:00,97.59,21.7,80.0,8.0,1051,16937
4497,2024-07-06 09:00,97.6,22.6,76.0,9.0,1102,17766
4498,2024-07-06 10:00,97.61,24.0,68.0,11.0,1133,18546
4499,2024-07-06 11:00,97.63,25.1,68.0,11.0,1157,19048
4500,2024-07-06 12:00,97.65,23.7,72.0,11.0,1165,18758
4501,2024-07-06 13:00,97.66,25.4,64.0,15.0,1169,18925
4502,2024-07-06 14:00,97.68,25.0,67.0,17.0,1151,19031
4503,2024-07-06 15:00,97.69,24.7,68.0,21.0,1206,19475
4504,2024-07-06 16:00,97.73,24.6,64.0,23.0,1297,19909
4505,2024-07-06 17:00,97.78,23.7,68.0,21.0,1346,20055
4506,2024-07-06 18:00,97.85,22.2,73.0,20.0,1340,20024
4507,2024-07-06 19:00,97.89,21.1,76.0,15.0,1261,19264
4508,2024-07-06 20:00,97.93,19.0,86.0,12.0,1196,18590
4509,2024-07-06 21:00,97.98,17.7,90.0,6.0,1126,17878
4510,2024-07-06 22:00,98.03,16.8,94.0,8.0,996,16732
4511,2024-07-06 23:00,98.05,17.3,93.0,12.0,889,15638
4512,2024-07-07 00:00,98.11,16.4,94.0,4.0,812,14504
4513,2024-07-07 01:00,98.13,15.3,96.0,0.0,759,13770
4514,2024-07-07 02:00,98.13,14.6,96.0,0.0,724,13438
4515,2024-07-07 03:00,98.17,14.5,97.0,5.0,706,13221
4516,2024-07-07 04:00,98.17,14.3,97.0,7.0,696,12961
4517,2024-07-07 05:00,98.2,14.4,98.0,3.0,708,13052
4518,2024-07-07 06:00,98.23,16.2,96.0,0.0,767,13769
4519,2024-07-07 07:00,98.3,18.5,89.0,8.0,843,14780
4520,2024-07-07 08:00,98.32,20.5,76.0,6.0,903,15691
4521,2024-07-07 09:00,98.33,21.0,76.0,4.0,965,16700
4522,2024-07-07 10:00,98.35,21.3,79.0,7.0,1025,17433
4523,2024-07-07 11:00,98.38,21.7,80.0,10.0,1066,18049
4524,2024-07-07 12:00,98.37,23.0,75.0,8.0,1079,18293
4525,2024-07-07 13:00,98.37,24.0,74.0,13.0,1115,18573
4526,2024-07-07 14:00,98.38,24.8,67.0,9.0,1179,19257
4527,2024-07-07 15:00,98.38,24.0,68.0,11.0,1246,19866
4528,2024-07-07 16:00,98.33,25.5,58.0,5.0,1356,20815
4529,2024-07-07 17:00,98.31,25.4,58.0,6.0,1433,21088
4530,2024-07-07 18:00,98.28,23.5,67.0,8.0,1444,21046
4531,2024-07-07 19:00,98.29,22.8,70.0,6.0,1381,20404
4532,2024-07-07 20:00,98.28,22.7,68.0,8.0,1327,19679
4533,2024-07-07 21:00,98.32,22.1,71.0,7.0,1222,18720
4534,2024-07-07 22:00,98.31,20.8,78.0,7.0,1064,17387
4535,2024-07-07 23:00,98.32,20.0,83.0,6.0,937,16111
4536,2024-07-08 00:00,98.31,18.1,93.0,0.0,853,15129
4537,2024-07-08 01:00,98.32,17.3,94.0,0.0,799,14487
4538,2024-07-08 02:00,98.27,16.7,96.0,0.0,765,14097
4539,2024-07-08 03:00,98.29,16.2,97.0,0.0,762,13988
4540,2024-07-08 04:00,98.3,15.9,96.0,6.0,777,14059
4541,2024-07-08 05:00,98.35,15.8,97.0,4.0,833,14827
4542,2024-07-08 06:00,98.41,17.4,97.0,5.0,936,16319
4543,2024-07-08 07:00,98.41,19.4,92.0,0.0,1027,17662
4544,2024-07-08 08:00,98.38,22.0,77.0,4.0,1072,18830
4545,2024-07-08 09:00,98.39,23.0,74.0,5.0,1111,19678
4546,2024-07-08 10:00,98.39,24.6,68.0,7.0,1159,20498
4547,2024-07-08 11:00,98.37,26.2,57.0,6.0,1198,20717
4548,2024-07-08 12:00,98.37,25.8,67.0,10.0,1250,21197
4549,2024-07-08 13:00,98.33,26.4,60.0,8.0,1304,21264
4550,2024-07-08 14:00,98.31,26.3,62.0,7.0,1331,21384
4551,2024-07-08 15:00,98.25,26.3,67.0,8.0,1396,21575
4552,2024-07-08 16:00,98.18,27.7,60.0,7.0,1482,21779
4553,2024-07-08 17:00,98.13,26.3,62.0,8.0,1537,21880
4554,2024-07-08 18:00,98.1,23.9,76.0,9.0,1560,22026
4555,2024-07-08 19:00,98.06,24.0,76.0,5.0,1501,21470
4556,2024-07-08 20:00,98.07,23.4,79.0,0.0,1469,20972
4557,2024-07-08 21:00,98.12,23.6,72.0,7.0,1333,20141
4558,2024-07-08 22:00,98.08,23.1,71.0,7.0,1164,18508
4559,2024-07-08 23:00,98.07,22.7,73.0,7.0,1030,17242
4560,2024-07-09 00:00,98.04,21.8,76.0,5.0,935,16158
4561,2024-07-09 01:00,97.99,21.7,76.0,6.0,868,15402
4562,2024-07-09 02:00,97.93,21.1,78.0,4.0,829,15049
4563,2024-07-09 03:00,97.97,20.8,79.0,8.0,841,14919
4564,2024-07-09 04:00,97.93,20.1,81.0,0.0,860,15121
4565,2024-07-09 05:00,97.95,19.1,93.0,0.0,916,16058
4566,2024-07-09 06:00,97.99,19.1,93.0,5.0,1016,17304
4567,2024-07-09 07:00,97.97,19.6,93.0,4.0,1070,18361
4568,2024-07-09 08:00,97.94,21.2,85.0,6.0,1110,19226
4569,2024-07-09 09:00,97.92,23.9,79.0,8.0,1158,19809
4570,2024-07-09 10:00,97.94,25.0,73.0,10.0,1213,20427
4571,2024-07-09 11:00,97.95,26.0,67.0,12.0,1285,21157
4572,2024-07-09 12:00,97.92,26.7,61.0,12.0,1315,21234
4573,2024-07-09 13:00,97.91,27.8,56.0,15.0,1356,21442
4574,2024-07-09 14:00,97.89,28.1,59.0,14.0,1374,21407
4575,2024-07-09 15:00,97.87,27.9,59.0,17.0,1424,21525
4576,2024-07-09 16:00,97.87,27.6,56.0,21.0,1511,21836
4577,2024-07-09 17:00,97.85,27.1,57.0,17.0,1548,21789
4578,2024-07-09 18:00,97.87,26.2,62.0,14.0,1525,21549
4579,2024-07-09 19:00,97.88,24.7,66.0,10.0,1488,21291
4580,2024-07-09 20:00,97.89,22.0,66.0,11.0,1429,21429
4581,2024-07-09 21:00,97.92,19.8,80.0,3.0,1301,20325
4582,2024-07-09 22:00,97.92,18.9,89.0,0.0,1135,18708
4583,2024-07-09 23:00,97.94,18.2,93.0,5.0,1007,17226
4584,2024-07-10 00:00,97.88,18.6,89.0,5.0,918,16161
4585,2024-07-10 01:00,97.88,18.3,88.0,4.0,849,15434
4586,2024-07-10 02:00,97.81,18.0,92.0,3.0,807,14846
4587,2024-07-10 03:00,97.7,18.4,91.0,5.0,794,14663
4588,2024-07-10 04:00,97.66,18.6,91.0,5.0,817,14709
4589,2024-07-10 05:00,97.69,18.7,92.0,0.0,875,15662
4590,2024-07-10 06:00,97.8,18.5,95.0,4.0,972,16682
4591,2024-07-10 07:00,97.58,18.0,93.0,12.0,1044,17561
4592,2024-07-10 08:00,97.49,17.0,94.0,14.0,1075,17809
4593,2024-07-10 09:00,97.64,17.6,95.0,4.0,1111,18049
4594,2024-07-10 10:00,97.49,17.9,96.0,21.0,1104,18171
4595,2024-07-10 11:00,97.48,17.9,94.0,15.0,1092,18263
4596,2024-07-10 12:00,97.41,17.7,95.0,19.0,1063,18223
4597,2024-07-10 13:00,97.46,18.0,95.0,18.0,1032,17959
4598,2024-07-10 14:00,97.39,19.3,88.0,24.0,1042,18256
4599,2024-07-10 15:00,97.36,19.8,84.0,23.0,1038,18523
4600,2024-07-10 16:00,97.29,19.6,81.0,32.0,1126,18513
4601,2024-07-10 17:00,97.37,18.6,90.0,23.0,1157,18419
4602,2024-07-10 18:00,97.37,18.2,93.0,18.0,1153,18294
4603,2024-07-10 19:00,97.39,18.2,96.0,14.0,1124,17843
4604,2024-07-10 20:00,97.41,17.4,97.0,19.0,1090,17749
4605,2024-07-10 21:00,97.45,17.4,98.0,18.0,1016,16608
4606,2024-07-10 22:00,97.46,17.6,98.0,23.0,914,15555
4607,2024-07-10 23:00,97.5,17.5,98.0,20.0,830,14765
4608,2024-07-11 00:00,97.51,17.2,98.0,19.0,777,13872
4609,2024-07-11 01:00,97.52,17.2,97.0,21.0,733,13408
4610,2024-07-11 02:00,97.57,17.4,95.0,20.0,711,13307
4611,2024-07-11 03:00,97.6,17.5,95.0,21.0,712,13414
4612,2024-07-11 04:00,97.67,17.8,93.0,21.0,749,13796
4613,2024-07-11 05:00,97.73,18.1,94.0,17.0,815,14605
4614,2024-07-11 06:00,97.81,18.4,94.0,14.0,911,15688
4615,2024-07-11 07:00,97.92,18.6,94.0,18.0,962,16685
4616,2024-07-11 08:00,98.02,19.7,90.0,15.0,964,17123
4617,2024-07-11 09:00,98.05,20.1,89.0,18.0,963,17604
4618,2024-07-11 10:00,98.11,21.4,80.0,18.0,977,18026
4619,2024-07-11 11:00,98.15,23.3,70.0,16.0,1014,18283
4620,2024-07-11 12:00,98.19,23.5,69.0,20.0,1062,18808
4621,2024-07-11 13:00,98.2,24.8,61.0,19.0,1114,19263
4622,2024-07-11 14:00,98.24,25.1,60.0,15.0,1174,19415
4623,2024-07-11 15:00,98.28,24.6,59.0,13.0,1224,19688
4624,2024-07-11 16:00,98.31,24.9,69.0,19.0,1320,20472
4625,2024-07-11 17:00,98.33,24.7,66.0,17.0,1398,20564
4626,2024-07-11 18:00,98.37,24.3,64.0,15.0,1421,20579
4627,2024-07-11 19:00,98.41,22.8,65.0,12.0,1360,20236
4628,2024-07-11 20:00,98.44,20.4,76.0,10.0,1306,19801
4629,2024-07-11 21:00,98.5,18.3,88.0,7.0,1195,18626
4630,2024-07-11 22:00,98.52,17.7,87.0,7.0,1052,17209
